conversation_id_str,created_at,favorite_count,full_text,in_reply_to_screen_name,quote_count,reply_count,retweet_count,tweet_url,username,sentiment
1829871547382972545,Sat Aug 31 22:40:53 +0000 2024,0,@bentidakeldodo @Gerindra @prabowo @jokowi @gibran_tweet sekelas rapimnas isinya saling jilat menjilat antara 2 badut berhala ada ramalan dan perklenikan juga...bowo hokkynya antidaka 8 iye 8000T tuh ntar digedeein lagi utangnya oleh bowo... salam fufufafa pantai indah koplo...,bengkeldodo,0,0,0,https://x.com/greydeka/status/1830012912607596878,greydeka,neutral
1830012902893634003,Sat Aug 31 22:40:50 +0000 2024,0,Yang terbaru nya kak fufufafa Join grup private gratis ! https://t.co/K6ArQaDmcM https://t.co/RJVy4mJAWr,,0,0,0,https://x.com/yujirodogre/status/1830012902893634003,yujirodogre,neutral
1829893735053758602,Sat Aug 31 22:39:35 +0000 2024,0,@PasTIGAma2024 @detikcom TUHAN TELAH MENJADIKAN FUFUFAFA SEBAGAI PEMIMPIN ARTINYA ITU LEBIH BAIK DARI YANG KALAH,PasTIGAma2024,0,3,0,https://x.com/MPrimbon/status/1830012588052398310,MPrimbon,positive
1829821493020410273,Sat Aug 31 22:39:27 +0000 2024,1,@zarryhendrik Usut komen fufufafa dibilang belain prabowo tidak diusut dibilanh dukung komen fufufafa. Kocak ini ,zarryhendrik,0,0,0,https://x.com/malikinnas/status/1830012554070147441,malikinnas,neutral
1829216046114377833,Sat Aug 31 22:38:57 +0000 2024,1,@koalaangle Tambahan klo masih ada yang ragu fufufafa bukan si beler ada yang pernah panggil dia rak https://t.co/Pf2YYbQQ4v,koalaangle,0,0,0,https://x.com/0xDamar/status/1830012427712569464,0xDamar,neutral
1830012278210761178,Sat Aug 31 22:38:21 +0000 2024,0,Apakah @salpriadi_ sudah tau sejak lama soal Fufufafa dan apa kaitannya dengan Zuzuzaza?,,0,1,0,https://x.com/kang_apiz/status/1830012278210761178,kang_apiz,neutral
1829755752631927204,Sat Aug 31 22:37:12 +0000 2024,0,@airizhouu kalo gt fufufafa nih alter egonya si g wkwkkwkakakaa,airizhouu,0,0,1,https://x.com/bluekiyowo/status/1830011987637780924,bluekiyowo,neutral
1829833736323805695,Sat Aug 31 22:36:37 +0000 2024,1,@Gerindra Fufufafa diajak ngtidak min??,Gerindra,0,0,0,https://x.com/RAGIL020/status/1830011838853234876,RAGIL020,neutral
1830011650839285930,Sat Aug 31 22:35:52 +0000 2024,0,oke gas oke gas. fak yu fufufafa! https://t.co/L8p2JuFFFw,,0,1,0,https://x.com/rskuntowiyoga/status/1830011650839285930,rskuntowiyoga,neutral
1829754581359931558,Sat Aug 31 22:34:54 +0000 2024,0,@kafiradikalis @prabowo Pak Prabowo be aware sama anak titipan Mulyono Netizen masih menyimpan ss fufufafa walaupun postingan nya sudah ada yang menghapus https://t.co/azNeNLqyLH,kafiradikalis,0,0,3,https://x.com/Nurulygkaukenal/status/1830011407070609713,Nurulygkaukenal,neutral
1830010977519354014,Sat Aug 31 22:33:11 +0000 2024,6,Fufufafa ..hokyaaaaa,,1,1,2,https://x.com/DhenDalbo/status/1830010977519354014,DhenDalbo,neutral
1829783415400644705,Sat Aug 31 22:29:36 +0000 2024,2,@LexWu_13 pernyataan cak ainun disini ga salah bang karena fufufafa cuma nick bukan email.. sebagian bisa benar akan lebi valid klo bisa dapet registered email dan yang dicek make email tersebut,LexWu_13,0,0,1,https://x.com/twitoftwat/status/1830010076868067620,twitoftwat,positive
1829734655077335146,Sat Aug 31 22:28:58 +0000 2024,13,@kurawa Ada gitu pemujanya fufufafa: buka aib ndiri nyinyirin Opa. Kek narko ngantukan IPK gaje Kuliner gagal Tamiya action figures === Al-fatihah buat Bung Hatta Negarawan Proklamator berKharisma.,kurawa,0,0,4,https://x.com/KayanaDuris/status/1830009915773239768,KayanaDuris,neutral
1830009517633163282,Sat Aug 31 22:27:23 +0000 2024,1,link Slot Gacor INBOX4D https://t.co/IG8Vw3sbF0 Malam Minggu Kaka Boss Tidur #MimpiIndah fufufafa EH KOCAK https://t.co/ZwXJBE8pS6,,0,2,0,https://x.com/Inbox4D/status/1830009517633163282,Inbox4D,neutral
1830009429858910352,Sat Aug 31 22:27:02 +0000 2024,1,Lagi ngebayangin fufufafa main roblox,,0,0,0,https://x.com/presidenri2044/status/1830009429858910352,presidenri2044,neutral
1829518633778958545,Sat Aug 31 22:23:49 +0000 2024,0,@ekakunjeri Fufufafa ya,ekakunjeri,0,0,0,https://x.com/ego_tinggi/status/1830008619171266588,ego_tinggi,neutral
1829890423143436622,Sat Aug 31 22:23:13 +0000 2024,17,@eastl0ner @iqbalsyaftiand @Sniffing_Lead @BudiBukanIntel berarti si fufufafa kenal sama adminnya,eastl0ner,0,0,0,https://x.com/antertahu/status/1830008470483107973,antertahu,neutral
1830008417450402092,Sat Aug 31 22:23:01 +0000 2024,1,Sejarah Baru Indonesia Memiliki FUFUFAFA Sebagai Wakil Presiden Tgl 20 Oktober 2024 Pelantikan Presiden dan Wakil Presiden Republik Indonesia,,0,0,0,https://x.com/Mohamad41967776/status/1830008417450402092,Mohamad41967776,neutral
1829343500275691937,Sat Aug 31 22:22:00 +0000 2024,0,@mulyadi_325 @tvOneNews saya sdh baca bro. terlihat di situ yang saya untidakap adalah alur menggratiskannya yang tdk logis spt skdr #fufufafa aja buat jakmania.,mulyadi_325,0,1,0,https://x.com/_kachong/status/1830008161891467391,_kachong,neutral
1829742818140545136,Sat Aug 31 22:21:50 +0000 2024,0,@wordfangs Fufufafa semakin kena mental. Atut,wordfangs,0,0,0,https://x.com/titik013/status/1830008121823281387,titik013,neutral
1829792848289677826,Sat Aug 31 22:21:32 +0000 2024,7,@mukuhorisu @buavitamentidakudu @1xPutaranbilas2 @BudiBukanIntel @aqfiazfan berarti kenal sama adminnya ini si fufufafa,mukuhorisu,0,0,0,https://x.com/antertahu/status/1830008045038157953,antertahu,neutral
1829906695902118179,Sat Aug 31 22:20:50 +0000 2024,0,@Ndons_Back Hallah fafifu wasweswos ternyata di-fufufafa-kan cuek bebek.,Ndons_Back,0,0,0,https://x.com/acil_muhyidin/status/1830007869863035355,acil_muhyidin,neutral
1829694985861763467,Sat Aug 31 22:19:58 +0000 2024,0,@Kimberley_PS08 ingatkan fufufafa,Kimberley_PS08,0,0,0,https://x.com/wahyughibran_/status/1830007651868295307,wahyughibran_,neutral
1830007507743621571,Sat Aug 31 22:19:24 +0000 2024,0,Selamat pagi jiwa2 yang runtidakad .... Fufufafa,,0,0,0,https://x.com/VanDijkairdrop/status/1830007507743621571,VanDijkairdrop,positive
1830007343628894684,Sat Aug 31 22:18:45 +0000 2024,1,Akun fufufafa yang diduga milik Gibran trending di X. Verifikasi dilakukan dengan data namun bantahan hanya mentidaklaim hoax tanpa bukti. Idealnya klaim harus didukung oleh data bukan sekadar tuduhan.,,0,0,0,https://x.com/maskris__/status/1830007343628894684,maskris__,negative
1829762374150058346,Sat Aug 31 22:13:42 +0000 2024,1,@bobbynasution_ ingpo status fufufafa kumendan,bobbynasution_,0,0,0,https://x.com/tamedev1l/status/1830006072972886421,tamedev1l,neutral
1829872922514555028,Sat Aug 31 22:11:38 +0000 2024,25,@bdegongs @tempodotco @gibran_tweet Buruh = monyet Kata fufufafa,bdegongs,0,0,2,https://x.com/richyrich_id/status/1830005554053517708,richyrich_id,neutral
1829725843599606018,Sat Aug 31 22:11:25 +0000 2024,1,@riosaputra_adi @JurdilNdasMu @ainunnajib Hemmm akun fufufafa dicurigai wapres terpilih kita dulu suka ngeboom Wowo dgn kata kata bijak nan sopan sampe ke anak2nya di kaskus. ,riosaputra_adi,0,1,0,https://x.com/kedelaihitam26/status/1830005500907569164,kedelaihitam26,neutral
1829788568547704984,Sat Aug 31 22:07:49 +0000 2024,1,@elisa_jkt Tolong kakak pembina gimana ini jawabnya terutama poin soal fufufafa @gibran_tweet Menunggu instruksi,elisa_jkt,0,0,0,https://x.com/bobybony/status/1830004593687970075,bobybony,neutral
